,GEOID,NAME,variable,total_land,rural_land,urban_land,percent_rural,percent_urban,ruralscore,urbanscore
2947,54053,"Mason County, West Virginia",total_land,13006,8345,4661,0.6416269414,0.3583730586,64.2,35.8
2948,54059,"Mingo County, West Virginia",total_land,12699,11073,1626,0.8719584219,0.1280415781,87.2,12.8
2949,54055,"Mercer County, West Virginia",total_land,30115,11937,18178,0.3963805413,0.6036194587,39.6,60.4
2950,26005,"Allegan County, Michigan",total_land,49426,31418,18008,0.6356573463,0.3643426537,63.6,36.4
2951,26003,"Alger County, Michigan",total_land,6554,5481,1073,0.8362831858,0.1637168142,83.6,16.4
2952,26007,"Alpena County, Michigan",total_land,16053,8916,7137,0.5554102037,0.4445897963,55.5,44.5
2953,26011,"Arenac County, Michigan",total_land,9803,9803,0,1,0,100,0
2954,26013,"Baraga County, Michigan",total_land,5270,5270,0,1,0,100,0
2955,26041,"Delta County, Michigan",total_land,20214,10233,9981,0.5062333037,0.4937666963,50.6,49.4
2956,26015,"Barry County, Michigan",total_land,27010,20362,6648,0.7538689374,0.2461310626,75.4,24.6
2957,26017,"Bay County, Michigan",total_land,48220,13744,34476,0.2850269598,0.7149730402,28.5,71.5
2958,26019,"Benzie County, Michigan",total_land,12199,12199,0,1,0,100,0
2959,26021,"Berrien County, Michigan",total_land,76922,28217,48705,0.3668261356,0.6331738644,36.7,63.3
2960,26023,"Branch County, Michigan",total_land,20841,14601,6240,0.7005901828,0.2994098172,70.1,29.9
2961,26025,"Calhoun County, Michigan",total_land,61042,17974,43068,0.2944529996,0.7055470004,29.4,70.6
2962,26027,"Cass County, Michigan",total_land,25887,18946,6941,0.731873141,0.268126859,73.2,26.8
2963,26029,"Charlevoix County, Michigan",total_land,17249,11865,5384,0.6878659632,0.3121340368,68.8,31.2
2964,26031,"Cheboygan County, Michigan",total_land,18298,16076,2222,0.8785659635,0.1214340365,87.9,12.1
2965,26033,"Chippewa County, Michigan",total_land,21253,14211,7042,0.6686585423,0.3313414577,66.9,33.1
2966,26035,"Clare County, Michigan",total_land,23233,18079,5154,0.7781603753,0.2218396247,77.8,22.2
2967,26037,"Clinton County, Michigan",total_land,30695,15507,15188,0.505196286,0.494803714,50.5,49.5
2968,26039,"Crawford County, Michigan",total_land,11092,9317,1775,0.8399747566,0.1600252434,84,16
2969,26045,"Eaton County, Michigan",total_land,47050,16263,30787,0.34565356,0.65434644,34.6,65.4
2970,26043,"Dickinson County, Michigan",total_land,13990,5333,8657,0.3812008578,0.6187991422,38.1,61.9
2971,26047,"Emmet County, Michigan",total_land,21304,16395,4909,0.769573789,0.230426211,77,23
2972,26063,"Huron County, Michigan",total_land,21199,19480,1719,0.9189112694,0.0810887306,91.9,8.1
2973,26049,"Genesee County, Michigan",total_land,192180,28193,163987,0.1467010095,0.8532989905,14.7,85.3
2974,26051,"Gladwin County, Michigan",total_land,17672,16249,1423,0.919477139,0.08052286102,91.9,8.1
2975,26053,"Gogebic County, Michigan",total_land,10795,7713,3082,0.7144974525,0.2855025475,71.4,28.6
2976,26055,"Grand Traverse County, Michigan",total_land,41599,19521,22078,0.4692660881,0.5307339119,46.9,53.1
2977,26057,"Gratiot County, Michigan",total_land,16339,10862,5477,0.6647897668,0.3352102332,66.5,33.5
2978,26059,"Hillsdale County, Michigan",total_land,21757,15202,6555,0.6987176541,0.3012823459,69.9,30.1
2979,26061,"Houghton County, Michigan",total_land,18636,8433,10203,0.4525112685,0.5474887315,45.3,54.7
2980,26075,"Jackson County, Michigan",total_land,69458,29249,40209,0.4211034006,0.5788965994,42.1,57.9
2981,26065,"Ingham County, Michigan",total_land,121281,14564,106717,0.1200847618,0.8799152382,12,88
2982,26067,"Ionia County, Michigan",total_land,24778,15859,8919,0.6400435871,0.3599564129,64,36
2983,26069,"Iosco County, Michigan",total_land,20443,13225,7218,0.6469207064,0.3530792936,64.7,35.3
2984,26071,"Iron County, Michigan",total_land,9197,7289,1908,0.792541046,0.207458954,79.3,20.7
2985,26073,"Isabella County, Michigan",total_land,28381,14574,13807,0.5135125612,0.4864874388,51.4,48.6
2986,17035,"Cumberland County, Illinois",total_land,4874,4874,0,1,0,100,0
2987,17025,"Clay County, Illinois",total_land,6404,4135,2269,0.6456901936,0.3543098064,64.6,35.4
2988,17027,"Clinton County, Illinois",total_land,15311,7063,8248,0.4613023317,0.5386976683,46.1,53.9
2989,17029,"Coles County, Illinois",total_land,23425,5717,17708,0.2440554963,0.7559445037,24.4,75.6
2990,17031,"Cook County, Illinois",total_land,2180359,951,2179408,0.0004361667047,0.9995638333,0,100
2991,17033,"Crawford County, Illinois",total_land,8661,5344,3317,0.61701882,0.38298118,61.7,38.3
2992,28143,"Tunica County, Mississippi",total_land,4803,3432,1371,0.7145534041,0.2854465959,71.5,28.5
2993,17037,"DeKalb County, Illinois",total_land,41079,8477,32602,0.20635848,0.79364152,20.6,79.4
2994,28107,"Panola County, Mississippi",total_land,14697,11670,3027,0.7940395999,0.2059604001,79.4,20.6
2995,28109,"Pearl River County, Mississippi",total_land,23968,16530,7438,0.6896695594,0.3103304406,69,31
2996,28111,"Perry County, Mississippi",total_land,5519,5519,0,1,0,100,0
2997,28149,"Warren County, Mississippi",total_land,21896,8880,13016,0.4055535258,0.5944464742,40.6,59.4
2998,28153,"Wayne County, Mississippi",total_land,9213,7272,1941,0.7893194399,0.2106805601,78.9,21.1
2999,28145,"Union County, Mississippi",total_land,11520,8725,2795,0.7573784722,0.2426215278,75.7,24.3
3000,28141,"Tishomingo County, Mississippi",total_land,10295,10295,0,1,0,100,0
3001,28113,"Pike County, Mississippi",total_land,17861,10632,7229,0.5952634231,0.4047365769,59.5,40.5
3002,28115,"Pontotoc County, Mississippi",total_land,12440,10460,1980,0.8408360129,0.1591639871,84.1,15.9
3003,28117,"Prentiss County, Mississippi",total_land,11054,8489,2565,0.7679573005,0.2320426995,76.8,23.2
3004,28119,"Quitman County, Mississippi",total_land,3589,2126,1463,0.5923655614,0.4076344386,59.2,40.8
3005,28121,"Rankin County, Mississippi",total_land,56487,18989,37498,0.3361658435,0.6638341565,33.6,66.4
3006,28123,"Scott County, Mississippi",total_land,11470,8581,2889,0.7481255449,0.2518744551,74.8,25.2
3007,28125,"Sharkey County, Mississippi",total_land,2100,2100,0,1,0,100,0
3008,28127,"Simpson County, Mississippi",total_land,11934,10299,1635,0.8629964806,0.1370035194,86.3,13.7
3009,28129,"Smith County, Mississippi",total_land,7237,7237,0,1,0,100,0
3010,28131,"Stone County, Mississippi",total_land,7161,5766,1395,0.8051948052,0.1948051948,80.5,19.5
3011,28133,"Sunflower County, Mississippi",total_land,9685,4046,5639,0.4177594218,0.5822405782,41.8,58.2
3012,28135,"Tallahatchie County, Mississippi",total_land,5530,4331,1199,0.7831826401,0.2168173599,78.3,21.7
3013,28137,"Tate County, Mississippi",total_land,10947,8771,2176,0.8012240797,0.1987759203,80.1,19.9
3014,28139,"Tippah County, Mississippi",total_land,9696,8113,1583,0.8367367987,0.1632632013,83.7,16.3
3015,28147,"Walthall County, Mississippi",total_land,7132,7132,0,1,0,100,0
3016,28151,"Washington County, Mississippi",total_land,21708,3872,17836,0.1783674221,0.8216325779,17.8,82.2
3017,28155,"Webster County, Mississippi",total_land,4804,4804,0,1,0,100,0
3018,28157,"Wilkinson County, Mississippi",total_land,5037,5037,0,1,0,100,0
3019,29007,"Audrain County, Missouri",total_land,10852,4535,6317,0.4178953188,0.5821046812,41.8,58.2
3020,29025,"Caldwell County, Missouri",total_land,4605,4605,0,1,0,100,0
3021,29023,"Butler County, Missouri",total_land,19731,10161,9570,0.514976433,0.485023567,51.5,48.5
3022,29027,"Callaway County, Missouri",total_land,18522,12054,6468,0.6507936508,0.3492063492,65.1,34.9
3023,29031,"Cape Girardeau County, Missouri",total_land,32616,9568,23048,0.2933529556,0.7066470444,29.3,70.7
3024,29029,"Camden County, Missouri",total_land,41183,29525,11658,0.7169220309,0.2830779691,71.7,28.3
3025,29003,"Andrew County, Missouri",total_land,7306,4440,2866,0.6077196825,0.3922803175,60.8,39.2
3026,29001,"Adair County, Missouri",total_land,11263,4546,6717,0.4036224807,0.5963775193,40.4,59.6
3027,29005,"Atchison County, Missouri",total_land,2985,2985,0,1,0,100,0
3028,29009,"Barry County, Missouri",total_land,17523,13370,4153,0.7629972037,0.2370027963,76.3,23.7
3029,28159,"Winston County, Mississippi",total_land,8745,6756,1989,0.7725557461,0.2274442539,77.3,22.7
3030,28161,"Yalobusha County, Mississippi",total_land,6344,5148,1196,0.8114754098,0.1885245902,81.1,18.9
3031,28163,"Yazoo County, Mississippi",total_land,10074,5519,4555,0.54784594,0.45215406,54.8,45.2
3032,29019,"Boone County, Missouri",total_land,69551,12848,56703,0.1847277537,0.8152722463,18.5,81.5
3033,29017,"Bollinger County, Missouri",total_land,5878,5878,0,1,0,100,0
3034,29021,"Buchanan County, Missouri",total_land,38427,5062,33365,0.1317302938,0.8682697062,13.2,86.8
3035,29037,"Cass County, Missouri",total_land,40030,13123,26907,0.3278291282,0.6721708718,32.8,67.2
3036,29013,"Bates County, Missouri",total_land,7842,5958,1884,0.7597551645,0.2402448355,76,24
3037,29011,"Barton County, Missouri",total_land,5600,3523,2077,0.6291071429,0.3708928571,62.9,37.1
3038,29015,"Benton County, Missouri",total_land,14150,12720,1430,0.8989399293,0.1010600707,89.9,10.1
3039,29033,"Carroll County, Missouri",total_land,4630,2971,1659,0.6416846652,0.3583153348,64.2,35.8
3040,29035,"Carter County, Missouri",total_land,3247,3247,0,1,0,100,0
3041,29039,"Cedar County, Missouri",total_land,7224,5372,1852,0.7436323367,0.2563676633,74.4,25.6
3042,29043,"Christian County, Missouri",total_land,31576,14020,17556,0.4440081074,0.5559918926,44.4,55.6
3043,29055,"Crawford County, Missouri",total_land,11955,8992,2963,0.7521539105,0.2478460895,75.2,24.8
3044,29045,"Clark County, Missouri",total_land,3473,3473,0,1,0,100,0
3045,29047,"Clay County, Missouri",total_land,93918,8405,85513,0.08949296195,0.9105070381,8.9,91.1
3046,29049,"Clinton County, Missouri",total_land,8876,6757,2119,0.7612663362,0.2387336638,76.1,23.9
3047,29051,"Cole County, Missouri",total_land,32324,9060,23264,0.2802870932,0.7197129068,28,72
3048,26091,"Lenawee County, Michigan",total_land,43452,23814,19638,0.548053024,0.451946976,54.8,45.2
3049,26077,"Kalamazoo County, Michigan",total_land,110007,18121,91886,0.1647258811,0.8352741189,16.5,83.5
3050,26079,"Kalkaska County, Michigan",total_land,12171,10874,1297,0.8934352149,0.1065647851,89.3,10.7
3051,26081,"Kent County, Michigan",total_land,246901,35497,211404,0.1437701751,0.8562298249,14.4,85.6
3052,26083,"Keweenaw County, Michigan",total_land,2467,2467,0,1,0,100,0
3053,26085,"Lake County, Michigan",total_land,14966,14966,0,1,0,100,0
3054,26087,"Lapeer County, Michigan",total_land,36332,27636,8696,0.760651767,0.239348233,76.1,23.9
3055,26089,"Leelanau County, Michigan",total_land,14935,13896,1039,0.9304318714,0.06956812856,93,7
3056,26109,"Menominee County, Michigan",total_land,14227,9734,4493,0.6841920292,0.3158079708,68.4,31.6
3057,26093,"Livingston County, Michigan",total_land,72809,25038,47771,0.343886058,0.656113942,34.4,65.6
3058,26095,"Luce County, Michigan",total_land,4343,3243,1100,0.7467188579,0.2532811421,74.7,25.3
3059,26097,"Mackinac County, Michigan",total_land,11010,9662,1348,0.8775658492,0.1224341508,87.8,12.2
3060,26099,"Macomb County, Michigan",total_land,356626,8904,347722,0.02496733272,0.9750326673,2.5,97.5
3061,26101,"Manistee County, Michigan",total_land,15694,10868,4826,0.6924939467,0.3075060533,69.2,30.8
3062,26103,"Marquette County, Michigan",total_land,34330,17440,16890,0.5080104865,0.4919895135,50.8,49.2
3063,26107,"Mecosta County, Michigan",total_land,21131,16014,5117,0.757843926,0.242156074,75.8,24.2
3064,26105,"Mason County, Michigan",total_land,17293,11564,5729,0.6687098826,0.3312901174,66.9,33.1
3065,46091,"Marshall County, South Dakota",total_land,2534,2534,0,1,0,100,0
3066,46093,"Meade County, South Dakota",total_land,11000,4320,6680,0.3927272727,0.6072727273,39.3,60.7
3067,46105,"Perkins County, South Dakota",total_land,1739,1739,0,1,0,100,0
3068,46097,"Miner County, South Dakota",total_land,1308,1308,0,1,0,100,0
3069,46095,"Mellette County, South Dakota",total_land,838,838,0,1,0,100,0
3070,46099,"Minnehaha County, South Dakota",total_land,71557,8742,62815,0.1221683413,0.8778316587,12.2,87.8
3071,46101,"Moody County, South Dakota",total_land,2824,2824,0,1,0,100,0
3072,46103,"Pennington County, South Dakota",total_land,44949,10308,34641,0.2293265701,0.7706734299,22.9,77.1
3073,46117,"Stanley County, South Dakota",total_land,1387,592,795,0.4268204758,0.5731795242,42.7,57.3
3074,46107,"Potter County, South Dakota",total_land,1500,1500,0,1,0,100,0
3075,46109,"Roberts County, South Dakota",total_land,4905,4905,0,1,0,100,0
3076,46111,"Sanborn County, South Dakota",total_land,1172,1172,0,1,0,100,0
3077,46113,"Shannon County, South Dakota",total_land,3593,2908,685,0.8093515168,0.1906484832,80.9,19.1
3078,46115,"Spink County, South Dakota",total_land,3139,3139,0,1,0,100,0
3079,46137,"Ziebach County, South Dakota",total_land,987,819,168,0.829787234,0.170212766,83,17
3080,46119,"Sully County, South Dakota",total_land,845,845,0,1,0,100,0
3081,46121,"Todd County, South Dakota",total_land,3142,3142,0,1,0,100,0
3082,46123,"Tripp County, South Dakota",total_land,3072,1552,1520,0.5052083333,0.4947916667,50.5,49.5
3083,46125,"Turner County, South Dakota",total_land,3939,3939,0,1,0,100,0
3084,46127,"Union County, South Dakota",total_land,6280,3866,2414,0.6156050955,0.3843949045,61.6,38.4
3085,46129,"Walworth County, South Dakota",total_land,3003,1273,1730,0.4239094239,0.5760905761,42.4,57.6
3086,46135,"Yankton County, South Dakota",total_land,9652,3342,6310,0.346249482,0.653750518,34.6,65.4
3087,47021,"Cheatham County, Tennessee",total_land,15663,12983,2680,0.8288961246,0.1711038754,82.9,17.1
3088,47007,"Bledsoe County, Tennessee",total_land,5718,5718,0,1,0,100,0
3089,47009,"Blount County, Tennessee",total_land,55266,19111,36155,0.3458003112,0.6541996888,34.6,65.4
3090,47011,"Bradley County, Tennessee",total_land,41395,13426,27969,0.3243386882,0.6756613118,32.4,67.6
3091,47019,"Carter County, Tennessee",total_land,27746,11853,15893,0.427196713,0.572803287,42.7,57.3
3092,47017,"Carroll County, Tennessee",total_land,13184,11047,2137,0.8379095874,0.1620904126,83.8,16.2
3093,47001,"Anderson County, Tennessee",total_land,34717,11506,23211,0.331422646,0.668577354,33.1,66.9
3094,47003,"Bedford County, Tennessee",total_land,18360,10336,8024,0.562962963,0.437037037,56.3,43.7
3095,47005,"Benton County, Tennessee",total_land,8975,7251,1724,0.8079108635,0.1920891365,80.8,19.2
3096,47013,"Campbell County, Tennessee",total_land,19966,11683,8283,0.5851447461,0.4148552539,58.5,41.5
3097,47015,"Cannon County, Tennessee",total_land,6037,4856,1181,0.804373033,0.195626967,80.4,19.6
3098,47033,"Crockett County, Tennessee",total_land,6425,4374,2051,0.6807782101,0.3192217899,68.1,31.9
3099,47023,"Chester County, Tennessee",total_land,6980,4866,2114,0.6971346705,0.3028653295,69.7,30.3
3100,47025,"Claiborne County, Tennessee",total_land,14859,10832,4027,0.7289857999,0.2710142001,72.9,27.1
3101,47027,"Clay County, Tennessee",total_land,4282,4282,0,1,0,100,0
3102,47029,"Cocke County, Tennessee",total_land,17459,11967,5492,0.6854344464,0.3145655536,68.5,31.5
3103,47031,"Coffee County, Tennessee",total_land,23434,10884,12550,0.4644533584,0.5355466416,46.4,53.6
3104,47045,"Dyer County, Tennessee",total_land,16703,6952,9751,0.4162126564,0.5837873436,41.6,58.4
3105,47035,"Cumberland County, Tennessee",total_land,28151,16280,11871,0.5783098291,0.4216901709,57.8,42.2
3106,47037,"Davidson County, Tennessee",total_land,283978,9357,274621,0.03294973554,0.9670502645,3.3,96.7
3107,47039,"Decatur County, Tennessee",total_land,6873,6873,0,1,0,100,0
3108,47041,"DeKalb County, Tennessee",total_land,9405,7591,1814,0.8071238703,0.1928761297,80.7,19.3
3109,29053,"Cooper County, Missouri",total_land,7463,4207,3256,0.563714324,0.436285676,56.4,43.6
3110,31175,"Valley County, Nebraska",total_land,2273,2273,0,1,0,100,0
3111,31165,"Sioux County, Nebraska",total_land,815,815,0,1,0,100,0
3112,31167,"Stanton County, Nebraska",total_land,2633,2041,592,0.7751614128,0.2248385872,77.5,22.5
3113,31169,"Thayer County, Nebraska",total_land,2731,2731,0,1,0,100,0
3114,31171,"Thomas County, Nebraska",total_land,402,402,0,1,0,100,0
3115,31173,"Thurston County, Nebraska",total_land,2408,2408,0,1,0,100,0
3116,31159,"Seward County, Nebraska",total_land,6875,4198,2677,0.6106181818,0.3893818182,61.1,38.9
3117,31161,"Sheridan County, Nebraska",total_land,2936,2936,0,1,0,100,0
3118,32003,"Clark County, Nevada",total_land,840343,12320,828023,0.01466068022,0.9853393198,1.5,98.5
3119,31177,"Washington County, Nebraska",total_land,8301,4989,3312,0.6010119263,0.3989880737,60.1,39.9
3120,31179,"Wayne County, Nebraska",total_land,3776,1740,2036,0.4608050847,0.5391949153,46.1,53.9
3121,31181,"Webster County, Nebraska",total_land,1912,1912,0,1,0,100,0
3122,31183,"Wheeler County, Nebraska",total_land,576,576,0,1,0,100,0
3123,31185,"York County, Nebraska",total_land,6231,2648,3583,0.4249719146,0.5750280854,42.5,57.5
3124,32005,"Douglas County, Nevada",total_land,23671,9391,14280,0.3967301762,0.6032698238,39.7,60.3
3125,32001,"Churchill County, Nevada",total_land,10826,3728,7098,0.3443561796,0.6556438204,34.4,65.6
3126,32017,"Lincoln County, Nevada",total_land,2730,2730,0,1,0,100,0
3127,32007,"Elko County, Nevada",total_land,19566,8207,11359,0.4194521108,0.5805478892,41.9,58.1
3128,32009,"Esmeralda County, Nevada",total_land,850,850,0,1,0,100,0
3129,32011,"Eureka County, Nevada",total_land,1076,1076,0,1,0,100,0
3130,32013,"Humboldt County, Nevada",total_land,7123,2898,4225,0.4068510459,0.5931489541,40.7,59.3
3131,32015,"Lander County, Nevada",total_land,2575,1109,1466,0.4306796117,0.5693203883,43.1,56.9
3132,32510,"Carson City, Nevada",total_land,23534,1159,22375,0.04924789666,0.9507521033,4.9,95.1
3133,32019,"Lyon County, Nevada",total_land,22547,8823,13724,0.3913159179,0.6086840821,39.1,60.9
3134,32021,"Mineral County, Nevada",total_land,2830,967,1863,0.3416961131,0.6583038869,34.2,65.8
3135,32023,"Nye County, Nevada",total_land,22350,8516,13834,0.3810290828,0.6189709172,38.1,61.9
3136,32027,"Pershing County, Nevada",total_land,2464,2464,0,1,0,100,0
3137,32029,"Storey County, Nevada",total_land,1990,1864,126,0.9366834171,0.06331658291,93.7,6.3
3138,32031,"Washoe County, Nevada",total_land,184841,7995,176846,0.04325339075,0.9567466092,4.3,95.7
